X,Y,Z,Roll,Pitch,Yaw,Actual X,Actual Y,Actual Z,Actual Roll,Actual Pitch,Actual Yaw,SMC X,SMC Y,SMC Z,SMC Roll,SMC Pitch,SMC Yaw,Target X,Target Y,Target Z,Target Roll,Target Pitch,Target Yaw,EKF X,EKF Y,EKF Z,EKF Roll,EKF Pitch,EKF Yaw
0.04261,-0.019539,0.19513,0.050715,0.050548,0,0.005,-0.30077,0.20426,0.071538,0.054839,0,-0.81657,-0.76408,2.0211,1.0143,1.011,0,0.087831,0.019641,0.099,0,0,0,0.088338,0.017114,0.086114,0,0,0
0.04261,-0.019565,0.19514,0.050725,0.050524,0,0.005,-0.30332,0.20479,0.072462,0.052419,0,-0.81657,-0.76459,2.0212,1.0145,1.0105,0,0.087831,0.019641,0.099,0,0,0,0.08829,0.017355,0.08734,0,0,0
0.04261,-0.019591,0.19514,0.050734,0.0505,0,0.005,-0.30587,0.20532,0.073385,0.05,0,-0.81657,-0.7651,2.0213,1.0147,1.01,0,0.087831,0.019641,0.099,0,0,0,0.088246,0.017572,0.088449,0,0,0
0.04261,-0.019617,0.19514,0.050743,0.050583,0,0.005,-0.30843,0.20585,0.074308,0.058333,0,-0.81657,-0.76561,2.0214,1.0149,1.0117,0,0.087831,0.019641,0.099,0,0,0,0.088207,0.017769,0.089452,0,0,0
0.04261,-0.019643,0.19515,0.050752,0.050667,0,0.005,-0.31098,0.20638,0.075231,0.066667,0,-0.81657,-0.76612,2.0215,1.015,1.0133,0,0.087831,0.019641,0.099,0,0,0,0.088171,0.017947,0.090361,0,0,0
0.04261,-0.019669,0.19515,0.050762,0.05075,0,0.005,-0.31353,0.20691,0.076154,0.075,0,-0.81657,-0.76663,2.0216,1.0152,1.015,0,0.087831,0.019641,0.099,0,0,0,0.088139,0.018108,0.091182,0,0,0
0.04261,-0.019695,0.19515,0.050771,0.050833,0,0.005,-0.31608,0.20745,0.077077,0.083333,0,-0.81657,-0.76714,2.0217,1.0154,1.0167,0,0.087831,0.019641,0.099,0,0,0,0.088109,0.018254,0.091926,0,0,0
0.04261,-0.019721,0.19516,0.05078,0.050917,0,0.005,-0.31864,0.20798,0.078,0.091667,0,-0.81657,-0.76766,2.0218,1.0156,1.0183,0,0.087831,0.019641,0.099,0,0,0,0.088083,0.018386,0.092599,0,0,0
0.04261,-0.019747,0.19516,0.050789,0.051,0,0.005,-0.32119,0.20851,0.078923,0.1,0,-0.81657,-0.76817,2.0219,1.0158,1.02,0,0.087831,0.019641,0.099,0,0,0,0.088059,0.018505,0.093208,0,0,0
0.04261,-0.019773,0.19516,0.050798,0.051083,0,0.005,-0.32374,0.20904,0.079846,0.10833,0,-0.81657,-0.76868,2.022,1.016,1.0217,0,0.087831,0.019641,0.099,0,0,0,0.088037,0.018613,0.093759,0,0,0
0.042224,-0.018147,0.20365,0.050808,0.051167,0,0.005,-0.32629,0.20957,0.080769,0.11667,0,-0.81648,-0.76954,2.0203,1.0162,1.0233,0,0.08742,0.021393,0.108,0,0,0,0.087979,0.018878,0.095114,0,0,0
0.042224,-0.018173,0.20365,0.050817,0.05125,0,0.005,-0.32885,0.21011,0.081692,0.125,0,-0.81648,-0.77005,2.0204,1.0163,1.025,0,0.08742,0.021393,0.108,0,0,0,0.087925,0.019117,0.096339,0,0,0
0.042224,-0.018199,0.20365,0.050826,0.051333,0,0.005,-0.3314,0.21064,0.082615,0.13333,0,-0.81648,-0.77056,2.0205,1.0165,1.0267,0,0.08742,0.021393,0.108,0,0,0,0.087877,0.019333,0.097449,0,0,0
0.042224,-0.018225,0.20366,0.050835,0.051417,0,0.005,-0.33395,0.21117,0.083538,0.14167,0,-0.81648,-0.77107,2.0206,1.0167,1.0283,0,0.08742,0.021393,0.108,0,0,0,0.087834,0.019529,0.098452,0,0,0
0.042224,-0.018251,0.20366,0.050845,0.0515,0,0.005,-0.3365,0.2117,0.084462,0.15,0,-0.81648,-0.77158,2.0207,1.0169,1.03,0,0.08742,0.021393,0.108,0,0,0,0.087795,0.019707,0.099361,0,0,0
0.042224,-0.018277,0.20366,0.050854,0.051583,0,0.005,-0.33906,0.21223,0.085385,0.15833,0,-0.81648,-0.77209,2.0208,1.0171,1.0317,0,0.08742,0.021393,0.108,0,0,0,0.087759,0.019867,0.10018,0,0,0
0.042224,-0.018303,0.20367,0.050863,0.051667,0,0.005,-0.34161,0.21277,0.086308,0.16667,0,-0.81648,-0.7726,2.021,1.0173,1.0333,0,0.08742,0.021393,0.108,0,0,0,0.087727,0.020012,0.10093,0,0,0
0.042224,-0.018329,0.20367,0.050872,0.05175,0,0.005,-0.34416,0.2133,0.087231,0.175,0,-0.81648,-0.77311,2.0211,1.0174,1.035,0,0.08742,0.021393,0.108,0,0,0,0.087698,0.020144,0.1016,0,0,0
0.042225,-0.018355,0.20367,0.050882,0.051833,0,0.005,-0.34671,0.21383,0.088154,0.18333,0,-0.81648,-0.77362,2.0212,1.0176,1.0367,0,0.08742,0.021393,0.108,0,0,0,0.087671,0.020263,0.10221,0,0,0
0.042225,-0.01838,0.20368,0.050891,0.051917,0,0.005,-0.34927,0.21436,0.089077,0.19167,0,-0.81648,-0.77413,2.0213,1.0178,1.0383,0,0.08742,0.021393,0.108,0,0,0,0.087647,0.02037,0.10276,0,0,0
0.041805,-0.016763,0.21216,0.0509,0.052,0,0.005,-0.35182,0.21489,0.09,0.2,0,-0.8164,-0.77499,2.0196,1.018,1.04,0,0.086975,0.023137,0.117,0,0,0,0.087583,0.020633,0.10411,0,0,0
0.041805,-0.016789,0.21216,0.050891,0.052083,0,0.005,-0.35437,0.21543,0.089111,0.20833,0,-0.8164,-0.7755,2.0197,1.0178,1.0417,0,0.086975,0.023137,0.117,0,0,0,0.087526,0.020872,0.10534,0,0,0
0.041805,-0.016815,0.21217,0.050882,0.052167,0,0.005,-0.35692,0.21596,0.088222,0.21667,0,-0.8164,-0.77601,2.0198,1.0176,1.0433,0,0.086975,0.023137,0.117,0,0,0,0.087473,0.021087,0.10645,0,0,0
0.041805,-0.016841,0.21217,0.050873,0.05225,0,0.005,-0.35948,0.21649,0.087333,0.225,0,-0.8164,-0.77652,2.0199,1.0175,1.045,0,0.086975,0.023137,0.117,0,0,0,0.087426,0.021282,0.10745,0,0,0
0.041806,-0.016867,0.21217,0.050864,0.052333,0,0.005,-0.36203,0.21702,0.086444,0.23333,0,-0.8164,-0.77703,2.02,1.0173,1.0467,0,0.086975,0.023137,0.117,0,0,0,0.087383,0.021459,0.10836,0,0,0
0.041806,-0.016893,0.21218,0.050856,0.052417,0,0.005,-0.36458,0.21755,0.085556,0.24167,0,-0.8164,-0.77754,2.0201,1.0171,1.0483,0,0.086975,0.023137,0.117,0,0,0,0.087344,0.021618,0.10918,0,0,0
0.041806,-0.016919,0.21218,0.050847,0.0525,0,0.005,-0.36713,0.21809,0.084667,0.25,0,-0.8164,-0.77805,2.0202,1.0169,1.05,0,0.086975,0.023137,0.117,0,0,0,0.087309,0.021763,0.10993,0,0,0
0.041806,-0.016945,0.21218,0.050838,0.052583,0,0.005,-0.36969,0.21862,0.083778,0.25833,0,-0.8164,-0.77856,2.0203,1.0168,1.0517,0,0.086975,0.023137,0.117,0,0,0,0.087277,0.021893,0.1106,0,0,0
0.041806,-0.016971,0.21219,0.050829,0.052667,0,0.005,-0.37224,0.21915,0.082889,0.26667,0,-0.8164,-0.77908,2.0204,1.0166,1.0533,0,0.086975,0.023137,0.117,0,0,0,0.087249,0.022012,0.11121,0,0,0
0.041806,-0.016996,0.21219,0.05082,0.05275,0,0.005,-0.37479,0.21968,0.082,0.275,0,-0.8164,-0.77959,2.0205,1.0164,1.055,0,0.086975,0.023137,0.117,0,0,0,0.087223,0.022119,0.11176,0,0,0
0.041354,-0.015388,0.22067,0.050811,0.052833,0,0.005,-0.37734,0.22021,0.081111,0.28333,0,-0.8163,-0.78044,2.0188,1.0162,1.0567,0,0.086495,0.024872,0.126,0,0,0,0.087153,0.022381,0.11311,0,0,0
0.041354,-0.015414,0.22068,0.050802,0.052917,0,0.005,-0.3799,0.22074,0.080222,0.29167,0,-0.8163,-0.78095,2.0189,1.016,1.0583,0,0.086495,0.024872,0.126,0,0,0,0.087091,0.022618,0.11434,0,0,0
0.041354,-0.01544,0.22068,0.050793,0.053,0,0.005,-0.38245,0.22128,0.079333,0.3,0,-0.8163,-0.78146,2.0191,1.0159,1.06,0,0.086495,0.024872,0.126,0,0,0,0.087034,0.022832,0.11545,0,0,0
0.041354,-0.015466,0.22068,0.050784,0.053083,0,0.005,-0.385,0.22181,0.078444,0.30833,0,-0.8163,-0.78197,2.0192,1.0157,1.0617,0,0.086495,0.024872,0.126,0,0,0,0.086983,0.023026,0.11645,0,0,0
0.041354,-0.015492,0.22069,0.050776,0.053167,0,0.005,-0.38755,0.22234,0.077556,0.31667,0,-0.8163,-0.78248,2.0193,1.0155,1.0633,0,0.086495,0.024872,0.126,0,0,0,0.086936,0.023202,0.11736,0,0,0
0.041354,-0.015518,0.22069,0.050767,0.05325,0,0.005,-0.3901,0.22287,0.076667,0.325,0,-0.8163,-0.783,2.0194,1.0153,1.065,0,0.086495,0.024872,0.126,0,0,0,0.086894,0.023361,0.11818,0,0,0
0.041354,-0.015543,0.22069,0.050758,0.053333,0,0.005,-0.39266,0.2234,0.075778,0.33333,0,-0.8163,-0.78351,2.0195,1.0152,1.0667,0,0.086495,0.024872,0.126,0,0,0,0.086856,0.023504,0.11893,0,0,0
0.041354,-0.015569,0.2207,0.050749,0.053417,0,0.005,-0.39521,0.22394,0.074889,0.34167,0,-0.8163,-0.78402,2.0196,1.015,1.0683,0,0.086495,0.024872,0.126,0,0,0,0.086822,0.023635,0.1196,0,0,0
0.041355,-0.015595,0.2207,0.05074,0.0535,0,0.005,-0.39776,0.22447,0.074,0.35,0,-0.8163,-0.78453,2.0197,1.0148,1.07,0,0.086495,0.024872,0.126,0,0,0,0.086791,0.023752,0.12021,0,0,0
0.041355,-0.015621,0.2207,0.050731,0.053583,0,0.005,-0.40031,0.225,0.073111,0.35833,0,-0.8163,-0.78504,2.0198,1.0146,1.0717,0,0.086495,0.024872,0.126,0,0,0,0.086763,0.023859,0.12076,0,0,0
0.04087,-0.014021,0.22919,0.050722,0.053667,0,0.005,-0.40287,0.22553,0.072222,0.36667,0,-0.8162,-0.78589,2.0181,1.0144,1.0733,0,0.08598,0.026597,0.135,0,0,0,0.086688,0.024119,0.12211,0,0,0
0.04087,-0.014048,0.22919,0.050713,0.05375,0,0.005,-0.40542,0.22606,0.071333,0.375,0,-0.8162,-0.7864,2.0182,1.0143,1.075,0,0.08598,0.026597,0.135,0,0,0,0.086621,0.024355,0.12334,0,0,0
0.04087,-0.014074,0.22919,0.050704,0.053833,0,0.005,-0.40797,0.2266,0.070444,0.38333,0,-0.8162,-0.78691,2.0183,1.0141,1.0767,0,0.08598,0.026597,0.135,0,0,0,0.08656,0.024568,0.12445,0,0,0
0.04087,-0.0141,0.2292,0.050696,0.053917,0,0.005,-0.41052,0.22713,0.069556,0.39167,0,-0.8162,-0.78742,2.0184,1.0139,1.0783,0,0.08598,0.026597,0.135,0,0,0,0.086505,0.024761,0.12545,0,0,0
0.12482,-0.014126,0.2292,0.050687,0.054,0,0.4,-0.41308,0.22766,0.068667,0.4,0,0.8628,-0.78793,2.0185,1.0137,1.08,0,0.08598,0.026597,0.135,0,0,0,0.086455,0.024936,0.12636,0,0,0
0.12482,-0.014152,0.2292,0.050678,0.054083,0,0.40004,-0.41563,0.22819,0.067778,0.40833,0,0.86281,-0.78845,2.0186,1.0136,1.0817,0,0.08598,0.026597,0.135,0,0,0,0.08641,0.025094,0.12718,0,0,0
0.12482,-0.014177,0.2292,0.050669,0.054167,0,0.40007,-0.41818,0.22872,0.066889,0.41667,0,0.86282,-0.78896,2.0187,1.0134,1.0833,0,0.08598,0.026597,0.135,0,0,0,0.086369,0.025237,0.12793,0,0,0
0.12482,-0.014203,0.22921,0.05066,0.05425,0,0.40011,-0.42073,0.22926,0.066,0.425,0,0.86283,-0.78947,2.0189,1.0132,1.085,0,0.08598,0.026597,0.135,0,0,0,0.086332,0.025366,0.1286,0,0,0
0.12482,-0.014229,0.22921,0.050651,0.054333,0,0.40014,-0.42329,0.22979,0.065111,0.43333,0,0.86283,-0.78998,2.019,1.013,1.0867,0,0.08598,0.026597,0.135,0,0,0,0.086299,0.025483,0.12921,0,0,0
0.12482,-0.014255,0.22922,0.050642,0.054417,0,0.40018,-0.42584,0.23032,0.064222,0.44167,0,0.86284,-0.79049,2.0191,1.0128,1.0883,0,0.08598,0.026597,0.135,0,0,0,0.086268,0.025589,0.12976,0,0,0
0.12431,-0.012665,0.2377,0.050633,0.0545,0,0.40021,-0.42839,0.23085,0.063333,0.45,0,0.86296,-0.79134,2.0174,1.0127,1.09,0,0.085431,0.028311,0.144,0,0,0,0.086189,0.025848,0.13111,0,0,0
0.12431,-0.012692,0.2377,0.050624,0.054477,0,0.40025,-0.43094,0.23138,0.062444,0.44768,0,0.86296,-0.79185,2.0175,1.0125,1.0895,0,0.085431,0.028311,0.144,0,0,0,0.086117,0.026082,0.13234,0,0,0
0.12431,-0.012718,0.23771,0.050616,0.054454,0,0.40028,-0.4335,0.23191,0.061556,0.44536,0,0.86297,-0.79236,2.0176,1.0123,1.0891,0,0.085431,0.028311,0.144,0,0,0,0.086051,0.026294,0.13345,0,0,0
0.12431,-0.012744,0.23771,0.050607,0.05443,0,0.40032,-0.43605,0.23245,0.060667,0.44304,0,0.86298,-0.79287,2.0177,1.0121,1.0886,0,0.085431,0.028311,0.144,0,0,0,0.085992,0.026486,0.13445,0,0,0
0.12431,-0.01277,0.23771,0.050598,0.054407,0,0.40035,-0.4386,0.23298,0.059778,0.44072,0,0.86298,-0.79338,2.0178,1.012,1.0881,0,0.085431,0.028311,0.144,0,0,0,0.085939,0.02666,0.13536,0,0,0
0.12431,-0.012795,0.23771,0.050589,0.054384,0,0.40039,-0.44115,0.23351,0.058889,0.4384,0,0.86299,-0.79389,2.0179,1.0118,1.0877,0,0.085431,0.028311,0.144,0,0,0,0.085891,0.026817,0.13618,0,0,0
0.12431,-0.012821,0.23772,0.05058,0.054361,0,0.40042,-0.44371,0.23404,0.058,0.43608,0,0.863,-0.7944,2.018,1.0116,1.0872,0,0.085431,0.028311,0.144,0,0,0,0.085847,0.026959,0.13693,0,0,0
0.12431,-0.012847,0.23772,0.050571,0.054338,0,0.40046,-0.44626,0.23457,0.057111,0.43376,0,0.86301,-0.79491,2.0181,1.0114,1.0868,0,0.085431,0.028311,0.144,0,0,0,0.085807,0.027088,0.1376,0,0,0
0.12431,-0.012873,0.23773,0.050562,0.054314,0,0.40049,-0.44881,0.23511,0.056222,0.43144,0,0.86301,-0.79542,2.0182,1.0112,1.0863,0,0.085431,0.028311,0.144,0,0,0,0.085772,0.027204,0.13821,0,0,0
0.12431,-0.012899,0.23773,0.050553,0.054291,0,0.40053,-0.45136,0.23564,0.055333,0.42912,0,0.86302,-0.79593,2.0183,1.0111,1.0858,0,0.085431,0.028311,0.144,0,0,0,0.085739,0.027309,0.13876,0,0,0
0.12376,-0.01132,0.24621,0.050544,0.054268,0,0.40056,-0.45392,0.23617,0.054444,0.4268,0,0.86314,-0.79679,2.0166,1.0109,1.0854,0,0.084848,0.030014,0.153,0,0,0,0.085654,0.027567,0.14011,0,0,0
0.12376,-0.011346,0.24622,0.050536,0.054245,0,0.4006,-0.45647,0.2367,0.053556,0.42447,0,0.86315,-0.7973,2.0167,1.0107,1.0849,0,0.084848,0.030014,0.153,0,0,0,0.085578,0.027799,0.14134,0,0,0
0.12376,-0.011372,0.24622,0.050527,0.054222,0,0.40063,-0.45902,0.23723,0.052667,0.42215,0,0.86316,-0.79781,2.0168,1.0105,1.0844,0,0.084848,0.030014,0.153,0,0,0,0.085508,0.02801,0.14245,0,0,0
0.12376,-0.011398,0.24622,0.050518,0.054198,0,0.40067,-0.46157,0.23777,0.051778,0.41983,0,0.86316,-0.79832,2.017,1.0104,1.084,0,0.084848,0.030014,0.153,0,0,0,0.085445,0.028201,0.14345,0,0,0
0.12376,-0.011424,0.24622,0.050509,0.054175,0,0.4007,-0.46413,0.2383,0.050889,0.41751,0,0.86317,-0.79883,2.0171,1.0102,1.0835,0,0.084848,0.030014,0.153,0,0,0,0.085389,0.028373,0.14436,0,0,0
0.12376,-0.01145,0.24623,0.0505,0.054152,0,0.40074,-0.46668,0.23883,0.05,0.41519,0,0.86318,-0.79934,2.0172,1.01,1.083,0,0.084848,0.030014,0.153,0,0,0,0.085337,0.028529,0.14518,0,0,0
0.12376,-0.011476,0.24623,0.050522,0.054129,0,0.40077,-0.46923,0.23936,0.052182,0.41287,0,0.86319,-0.79985,2.0173,1.0104,1.0826,0,0.084848,0.030014,0.153,0,0,0,0.085291,0.02867,0.14593,0,0,0
0.12376,-0.011502,0.24623,0.050544,0.054106,0,0.40081,-0.47178,0.23989,0.054364,0.41055,0,0.86319,-0.80036,2.0174,1.0109,1.0821,0,0.084848,0.030014,0.153,0,0,0,0.085249,0.028798,0.1466,0,0,0
0.12376,-0.011528,0.24624,0.050565,0.054082,0,0.40085,-0.47434,0.24043,0.056545,0.40823,0,0.8632,-0.80087,2.0175,1.0113,1.0816,0,0.084848,0.030014,0.153,0,0,0,0.08521,0.028914,0.14721,0,0,0
0.12377,-0.011553,0.24624,0.050587,0.054059,0,0.40088,-0.47689,0.24096,0.058727,0.40591,0,0.86321,-0.80138,2.0176,1.0117,1.0812,0,0.084848,0.030014,0.153,0,0,0,0.085176,0.029018,0.14776,0,0,0
0.12318,-0.0099859,0.25473,0.050609,0.054036,0,0.40092,-0.47944,0.24149,0.060909,0.40359,0,0.86334,-0.80223,2.0159,1.0122,1.0807,0,0.084231,0.031705,0.162,0,0,0,0.085086,0.029274,0.14911,0,0,0
0.12318,-0.010012,0.25473,0.050631,0.054013,0,0.40095,-0.48199,0.24202,0.063091,0.40127,0,0.86334,-0.80274,2.016,1.0126,1.0803,0,0.084231,0.031705,0.162,0,0,0,0.085005,0.029505,0.15034,0,0,0
0.12318,-0.010038,0.25473,0.050653,0.053989,0,0.40099,-0.48455,0.24255,0.065273,0.39895,0,0.86335,-0.80325,2.0161,1.0131,1.0798,0,0.084231,0.031705,0.162,0,0,0,0.084931,0.029714,0.15145,0,0,0
0.12319,-0.010064,0.25473,0.050675,0.053966,0,0.40102,-0.4871,0.24309,0.067455,0.39663,0,0.86336,-0.80376,2.0162,1.0135,1.0793,0,0.084231,0.031705,0.162,0,0,0,0.084864,0.029904,0.15245,0,0,0
0.12319,-0.01009,0.25474,0.050696,0.053943,0,0.40106,-0.48965,0.24362,0.069636,0.39431,0,0.86337,-0.80427,2.0163,1.0139,1.0789,0,0.084231,0.031705,0.162,0,0,0,0.084804,0.030075,0.15336,0,0,0
0.12319,-0.010116,0.25474,0.050718,0.05392,0,0.40109,-0.4922,0.24415,0.071818,0.39199,0,0.86337,-0.80478,2.0164,1.0144,1.0784,0,0.084231,0.031705,0.162,0,0,0,0.08475,0.03023,0.15418,0,0,0
0.12319,-0.010142,0.25474,0.05074,0.053897,0,0.40113,-0.49476,0.24468,0.074,0.38967,0,0.86338,-0.80529,2.0165,1.0148,1.0779,0,0.084231,0.031705,0.162,0,0,0,0.0847,0.03037,0.15493,0,0,0
0.12319,-0.010168,0.25475,0.050762,0.053873,0,0.40116,-0.49731,0.24521,0.076182,0.38735,0,0.86339,-0.8058,2.0166,1.0152,1.0775,0,0.084231,0.031705,0.162,0,0,0,0.084656,0.030497,0.1556,0,0,0
0.12319,-0.010193,0.25475,0.050784,0.05385,0,0.4012,-0.49986,0.24574,0.078364,0.38503,0,0.86339,-0.80631,2.0167,1.0157,1.077,0,0.084231,0.031705,0.162,0,0,0,0.084615,0.030612,0.15621,0,0,0
0.12319,-0.010219,0.25476,0.050805,0.053827,0,0.40123,-0.50241,0.24628,0.080545,0.38271,0,0.8634,-0.80682,2.0169,1.0161,1.0765,0,0.084231,0.031705,0.162,0,0,0,0.084579,0.030716,0.15676,0,0,0
0.12258,-0.0086637,0.26324,0.050827,0.053804,0,0.40127,-0.50497,0.24681,0.082727,0.38039,0,0.86354,-0.80767,2.0152,1.0165,1.0761,0,0.08358,0.033383,0.171,0,0,0,0.084484,0.03097,0.15811,0,0,0
0.12258,-0.0086898,0.26324,0.050849,0.053781,0,0.4013,-0.50752,0.24734,0.084909,0.37807,0,0.86354,-0.80818,2.0153,1.017,1.0756,0,0.08358,0.033383,0.171,0,0,0,0.084398,0.031199,0.15934,0,0,0
0.12258,-0.0087159,0.26325,0.050871,0.053757,0,0.40134,-0.51007,0.24787,0.087091,0.37575,0,0.86355,-0.80869,2.0154,1.0174,1.0751,0,0.08358,0.033383,0.171,0,0,0,0.08432,0.031407,0.16045,0,0,0
0.12258,-0.0087419,0.26325,0.050893,0.053734,0,0.40137,-0.51262,0.2484,0.089273,0.37342,0,0.86356,-0.8092,2.0155,1.0179,1.0747,0,0.08358,0.033383,0.171,0,0,0,0.084249,0.031595,0.16145,0,0,0
0.12258,-0.0087678,0.26325,0.050915,0.053711,0,0.40141,-0.51517,0.24894,0.091455,0.3711,0,0.86357,-0.80971,2.0156,1.0183,1.0742,0,0.08358,0.033383,0.171,0,0,0,0.084186,0.031765,0.16236,0,0,0
0.12258,-0.0087937,0.26325,0.050936,0.053688,0,0.40144,-0.51773,0.24947,0.093636,0.36878,0,0.86357,-0.81022,2.0157,1.0187,1.0738,0,0.08358,0.033383,0.171,0,0,0,0.084128,0.031919,0.16318,0,0,0
0.12258,-0.0088196,0.26326,0.050958,0.053665,0,0.40148,-0.52028,0.25,0.095818,0.36646,0,0.86358,-0.81073,2.0158,1.0192,1.0733,0,0.08358,0.033383,0.171,0,0,0,0.084076,0.032058,0.16393,0,0,0
0.12258,-0.0088455,0.26326,0.05098,0.053641,0,0.40151,-0.52283,0.25053,0.098,0.36414,0,0.86359,-0.81124,2.0159,1.0196,1.0728,0,0.08358,0.033383,0.171,0,0,0,0.084029,0.032184,0.1646,0,0,0
0.12258,-0.0088713,0.26327,0.051002,0.053618,0,0.40155,-0.52538,0.25106,0.10018,0.36182,0,0.86359,-0.81175,2.016,1.02,1.0724,0,0.08358,0.033383,0.171,0,0,0,0.083986,0.032298,0.16521,0,0,0
0.12258,-0.008897,0.26327,0.051024,0.053595,0,0.40158,-0.52794,0.2516,0.10236,0.3595,0,0.8636,-0.81226,2.0161,1.0205,1.0719,0,0.08358,0.033383,0.171,0,0,0,0.083947,0.032401,0.16576,0,0,0
0.12194,-0.0073541,0.27175,0.051045,0.053572,0,0.40162,-0.53049,0.25213,0.10455,0.35718,0,0.86374,-0.81311,2.0144,1.0209,1.0714,0,0.082895,0.035048,0.18,0,0,0,0.083847,0.032653,0.16711,0,0,0
0.12194,-0.0073802,0.27176,0.051067,0.053549,0,0.40165,-0.53304,0.25266,0.10673,0.35486,0,0.86375,-0.81362,2.0145,1.0213,1.071,0,0.082895,0.035048,0.18,0,0,0,0.083757,0.032881,0.16834,0,0,0
0.12194,-0.0074063,0.27176,0.051089,0.053525,0,0.40169,-0.53559,0.25319,0.10891,0.35254,0,0.86376,-0.81413,2.0146,1.0218,1.0705,0,0.082895,0.035048,0.18,0,0,0,0.083675,0.033087,0.16945,0,0,0
0.12194,-0.0074322,0.27176,0.051111,0.053502,0,0.40173,-0.53815,0.25372,0.11109,0.35022,0,0.86377,-0.81464,2.0147,1.0222,1.07,0,0.082895,0.035048,0.18,0,0,0,0.083601,0.033274,0.17045,0,0,0
0.12194,-0.0074582,0.27176,0.051133,0.053479,0,0.40176,-0.5407,0.25426,0.11327,0.3479,0,0.86377,-0.81515,2.0149,1.0227,1.0696,0,0.082895,0.035048,0.18,0,0,0,0.083534,0.033442,0.17136,0,0,0
0.12194,-0.0074841,0.27177,0.051155,0.053456,0,0.4018,-0.54325,0.25479,0.11545,0.34558,0,0.86378,-0.81566,2.015,1.0231,1.0691,0,0.082895,0.035048,0.18,0,0,0,0.083473,0.033595,0.17218,0,0,0
0.12194,-0.00751,0.27177,0.051176,0.053433,0,0.40183,-0.5458,0.25532,0.11764,0.34326,0,0.86379,-0.81617,2.0151,1.0235,1.0687,0,0.082895,0.035048,0.18,0,0,0,0.083418,0.033733,0.17293,0,0,0
0.12194,-0.0075358,0.27177,0.051198,0.053409,0,0.40187,-0.54836,0.25585,0.11982,0.34094,0,0.86379,-0.81668,2.0152,1.024,1.0682,0,0.082895,0.035048,0.18,0,0,0,0.083368,0.033858,0.1736,0,0,0
0.12194,-0.0075616,0.27178,0.05122,0.053386,0,0.4019,-0.55091,0.25638,0.122,0.33862,0,0.8638,-0.81719,2.0153,1.0244,1.0677,0,0.082895,0.035048,0.18,0,0,0,0.083323,0.033971,0.17421,0,0,0
0.12194,-0.0075874,0.27178,0.051242,0.053363,0,0.40194,-0.55346,0.25691,0.12418,0.3363,0,0.86381,-0.8177,2.0154,1.0248,1.0673,0,0.082895,0.035048,0.18,0,0,0,0.083283,0.034074,0.17476,0,0,0
0.12126,-0.0060577,0.28027,0.051264,0.05334,0,0.40197,-0.55601,0.25745,0.12636,0.33398,0,0.86396,-0.81854,2.0137,1.0253,1.0668,0,0.082178,0.036698,0.189,0,0,0,0.083178,0.034323,0.17611,0,0,0
0.12127,-0.0060838,0.28027,0.051285,0.053317,0,0.40201,-0.55857,0.25798,0.12855,0.33166,0,0.86397,-0.81905,2.0138,1.0257,1.0663,0,0.082178,0.036698,0.189,0,0,0,0.083082,0.034549,0.17734,0,0,0
0.12127,-0.0061098,0.28027,0.051307,0.053293,0,0.40204,-0.56112,0.25851,0.13073,0.32934,0,0.86397,-0.81956,2.0139,1.0261,1.0659,0,0.082178,0.036698,0.189,0,0,0,0.082996,0.034754,0.17845,0,0,0
0.12127,-0.0061358,0.28027,0.051329,0.05327,0,0.40208,-0.56367,0.25904,0.13291,0.32702,0,0.86398,-0.82007,2.014,1.0266,1.0654,0,0.082178,0.036698,0.189,0,0,0,0.082919,0.034939,0.17945,0,0,0
0.12127,-0.0061617,0.28028,0.051351,0.053247,0,0.40211,-0.56622,0.25957,0.13509,0.3247,0,0.86399,-0.82058,2.0141,1.027,1.0649,0,0.082178,0.036698,0.189,0,0,0,0.082848,0.035106,0.18036,0,0,0
0.12127,-0.0061876,0.28028,0.051373,0.053224,0,0.40215,-0.56878,0.26011,0.13727,0.32237,0,0.86399,-0.82109,2.0142,1.0275,1.0645,0,0.082178,0.036698,0.189,0,0,0,0.082784,0.035258,0.18118,0,0,0
0.12127,-0.0062135,0.28028,0.051395,0.053201,0,0.40218,-0.57133,0.26064,0.13945,0.32005,0,0.864,-0.82161,2.0143,1.0279,1.064,0,0.082178,0.036698,0.189,0,0,0,0.082727,0.035395,0.18193,0,0,0
0.12127,-0.0062393,0.28029,0.051416,0.053177,0,0.40222,-0.57388,0.26117,0.14164,0.31773,0,0.86401,-0.82212,2.0144,1.0283,1.0635,0,0.082178,0.036698,0.189,0,0,0,0.082675,0.035519,0.1826,0,0,0
0.12127,-0.0062651,0.28029,0.051438,0.053154,0,0.40225,-0.57643,0.2617,0.14382,0.31541,0,0.86402,-0.82263,2.0145,1.0288,1.0631,0,0.082178,0.036698,0.189,0,0,0,0.082627,0.035631,0.18321,0,0,0
0.12127,-0.0062909,0.2803,0.05146,0.053131,0,0.40229,-0.57899,0.26223,0.146,0.31309,0,0.86402,-0.82314,2.0146,1.0292,1.0626,0,0.082178,0.036698,0.189,0,0,0,0.082585,0.035732,0.18376,0,0,0
0.12056,-0.004775,0.28878,0.051482,0.053108,0,0.40232,-0.58154,0.26277,0.14818,0.31077,0,0.86418,-0.82397,2.013,1.0296,1.0622,0,0.081428,0.038335,0.198,0,0,0,0.082474,0.03598,0.18511,0,0,0
